channel_name,channel_id,channel_url,channel_description,channel_join_date,subscriber_count,video_id,video_url,title,description,published_at,tags,view_count,like_count,dislike_count,comment_count,duration_seconds
Coca-Cola,UCosXctaTYxN4YPIvI5Fpcrw,https://www.youtube.com/@Coca-Cola,"Welcome to Coca-Cola's YouTube channel! Our channel is dedicated to the Real Magic that Coca-Cola inspires around the world. Check out our videos for new and original content featuring music, culture, entertainment, sports, and more. Join the fun through magical experiences on stage, on the field, in game, or behind the scenes.

Experience the #RealMagic of Coca-Cola and keep up with with us by subscribing to the channel for the latest updates.

Discover more at https://www.coca-cola.com

",2006-01-01T20:14:52Z,4600000,Yw6Q169V-O8,https://www.youtube.com/watch?v=Yw6Q169V-O8,Coca-Cola | Sip-Size Moments,Coca-Cola Sip-Size 13.2oz bottles are the perfect on-the-go-companion for all those Sip Sized moments that matter most.,2021-11-16T14:37:49Z,"Coca-Cola,Small Bottle,Mini Bottle,Sip Sized,Sip Size,13.2oz,Coke Zero,Recycled bottles",5781104,244.0,,3,16
Coca-Cola,UCosXctaTYxN4YPIvI5Fpcrw,https://www.youtube.com/@Coca-Cola,"Welcome to Coca-Cola's YouTube channel! Our channel is dedicated to the Real Magic that Coca-Cola inspires around the world. Check out our videos for new and original content featuring music, culture, entertainment, sports, and more. Join the fun through magical experiences on stage, on the field, in game, or behind the scenes.

Experience the #RealMagic of Coca-Cola and keep up with with us by subscribing to the channel for the latest updates.

Discover more at https://www.coca-cola.com

",2006-01-01T20:14:52Z,4600000,6h1GyjHZ5wo,https://www.youtube.com/watch?v=6h1GyjHZ5wo,Поделись магией Нового года!,"Чтобы новогодние праздники по-настоящему наполнились магией, не нужно ничего особенного. Достаточно простых вещей, которые может сделать каждый из нас – подарить тем, кто рядом одну улыбку, один поцелуй, одно объятие.",2021-11-16T12:18:15Z,,2374081,427.0,,35,60
Coca-Cola,UCosXctaTYxN4YPIvI5Fpcrw,https://www.youtube.com/@Coca-Cola,"Welcome to Coca-Cola's YouTube channel! Our channel is dedicated to the Real Magic that Coca-Cola inspires around the world. Check out our videos for new and original content featuring music, culture, entertainment, sports, and more. Join the fun through magical experiences on stage, on the field, in game, or behind the scenes.

Experience the #RealMagic of Coca-Cola and keep up with with us by subscribing to the channel for the latest updates.

Discover more at https://www.coca-cola.com

",2006-01-01T20:14:52Z,4600000,PY5b-es9skI,https://www.youtube.com/watch?v=PY5b-es9skI,#RealMagic,"Sometimes all it takes is a fresh Coke® to change the course of a game… #RealMagic
Discover More: http://spr.ly/6052JXrt8",2021-11-03T15:57:41Z,,11704952,1524.0,,19,60
Coca-Cola,UCosXctaTYxN4YPIvI5Fpcrw,https://www.youtube.com/@Coca-Cola,"Welcome to Coca-Cola's YouTube channel! Our channel is dedicated to the Real Magic that Coca-Cola inspires around the world. Check out our videos for new and original content featuring music, culture, entertainment, sports, and more. Join the fun through magical experiences on stage, on the field, in game, or behind the scenes.

Experience the #RealMagic of Coca-Cola and keep up with with us by subscribing to the channel for the latest updates.

Discover more at https://www.coca-cola.com

",2006-01-01T20:14:52Z,4600000,bP1uPKDyRNA,https://www.youtube.com/watch?v=bP1uPKDyRNA,Discover #RealMagic and bring your gaming experience to life | Coca-Cola,"Sometimes all it takes is a fresh Coca-Cola® to change the course of a game… Bring #RealMagic to your game.

Discover More: http://spr.ly/6053JkbNd

#Gaming #CocaCola #Gamer

Facebook: https://www.facebook.com/TheCocaColaCo
Instagram: https://www.instagram.com/TheCocaColaCo/
Twitter: https://twitter.com/CocaColaCo
Website: https://www.coca-colacompany.com/
LinkedIn: https://www.linkedin.com/company/the-coca-cola-company",2021-11-03T15:49:02Z,"#RealMagic,Coca-Cola,Coke,#RealMagicCocaCola,Warcraft,Gaming,coca-cola ads,coca-cola new ad,coca-cola new ads,coca-cola advertisement,coca-cola advertising campaigns,coca-cola products",13160092,303.0,,13,60
Coca-Cola,UCosXctaTYxN4YPIvI5Fpcrw,https://www.youtube.com/@Coca-Cola,"Welcome to Coca-Cola's YouTube channel! Our channel is dedicated to the Real Magic that Coca-Cola inspires around the world. Check out our videos for new and original content featuring music, culture, entertainment, sports, and more. Join the fun through magical experiences on stage, on the field, in game, or behind the scenes.

Experience the #RealMagic of Coca-Cola and keep up with with us by subscribing to the channel for the latest updates.

Discover more at https://www.coca-cola.com

",2006-01-01T20:14:52Z,4600000,GO3cXzEH4wI,https://www.youtube.com/watch?v=GO3cXzEH4wI,Coca-Cola Không Đường Mới,"Có gì trong Coca-Cola Không Đường Mới, hương vị cải tiến? Thử là biết ngay! 
#CocaCola",2021-10-13T09:11:28Z,,8932217,656.0,,22,15
Coca-Cola,UCosXctaTYxN4YPIvI5Fpcrw,https://www.youtube.com/@Coca-Cola,"Welcome to Coca-Cola's YouTube channel! Our channel is dedicated to the Real Magic that Coca-Cola inspires around the world. Check out our videos for new and original content featuring music, culture, entertainment, sports, and more. Join the fun through magical experiences on stage, on the field, in game, or behind the scenes.

Experience the #RealMagic of Coca-Cola and keep up with with us by subscribing to the channel for the latest updates.

Discover more at https://www.coca-cola.com

",2006-01-01T20:14:52Z,4600000,btYcE2U1v1s,https://www.youtube.com/watch?v=btYcE2U1v1s,"खुद को जगा, एक ठंडा लगा #ThandaLagaa | Coca-Cola","इस क्रिकेट सीजन Coca-Cola के साथ आपकी टीम को नई स्टाइल में चियर करें। अब टाइम आ गया है, खुद को जगा, एक #ThandaLagaa | #Cricket | Coca-Cola

Facebook: https://www.facebook.com/TheCocaColaCo
Instagram: https://www.instagram.com/TheCocaColaCo/
Twitter: https://twitter.com/CocaColaCo
Website: https://www.coca-colacompany.com/
LinkedIn: https://www.linkedin.com/company/the-coca-cola-company/",2021-10-08T12:07:45Z,"ThandaLagaa,cocacola",8585150,82.0,,3,30
Coca-Cola,UCosXctaTYxN4YPIvI5Fpcrw,https://www.youtube.com/@Coca-Cola,"Welcome to Coca-Cola's YouTube channel! Our channel is dedicated to the Real Magic that Coca-Cola inspires around the world. Check out our videos for new and original content featuring music, culture, entertainment, sports, and more. Join the fun through magical experiences on stage, on the field, in game, or behind the scenes.

Experience the #RealMagic of Coca-Cola and keep up with with us by subscribing to the channel for the latest updates.

Discover more at https://www.coca-cola.com

",2006-01-01T20:14:52Z,4600000,hyx5O6RDuvE,https://www.youtube.com/watch?v=hyx5O6RDuvE,Khoảng Cách Không Làm Chúng Ta Cách Xa | REAL MAGIC™,"Tháng 9 này, Coca-Cola®️ đã cho ra mắt triết lý thương hiệu cùng chiến lược sáng tạo mới với tên gọi REAL MAGIC™️, kêu gọi mọi người cùng ngợi ca những điều kỳ diệu trong cuộc sống.

“Khoảng Cách Không Làm Chúng Ta Cách Xa” (One Coke Away From Each Other) là chiến dịch tiếp thị đầu tiên thuộc triết lý và nền tảng REAL MAGIC™️. Có thể thấy, những thế giới giả tưởng trong các trò chơi đều xoay quanh việc đấu tranh và chiến thắng. Phim ngắn “Khoảng Cách Không Làm Chúng Ta Cách Xa” đặt ra câu hỏi rằng liệu Coca-Cola®️, một biểu tượng của sự kết nối, có thể xóa nhòa khoảng cách để tạo nên REAL MAGIC™️ như thế nào.

Pha trộn giữa thế giới thật và ảo, “Khoảng Cách Không Làm Chúng Ta Cách Xa” là phép ẩn dụ cho niềm tin về việc những gì gắn kết chúng ta tuyệt vời hơn những thứ làm ta chia rẽ, tôn vinh tính nhân văn, kêu gọi sự kết nối. Một chai Coca-Cola mát lạnh để chúng ta gần nhau hơn.

#RealMagic",2021-10-07T09:56:45Z,,9019249,1884.0,,14,60
Coca-Cola,UCosXctaTYxN4YPIvI5Fpcrw,https://www.youtube.com/@Coca-Cola,"Welcome to Coca-Cola's YouTube channel! Our channel is dedicated to the Real Magic that Coca-Cola inspires around the world. Check out our videos for new and original content featuring music, culture, entertainment, sports, and more. Join the fun through magical experiences on stage, on the field, in game, or behind the scenes.

Experience the #RealMagic of Coca-Cola and keep up with with us by subscribing to the channel for the latest updates.

Discover more at https://www.coca-cola.com

",2006-01-01T20:14:52Z,4600000,0Gvj6E3gaLk,https://www.youtube.com/watch?v=0Gvj6E3gaLk,Khoảng Cách Không Làm Chúng Ta Cách Xa | REAL MAGIC™,"Tháng 9 này, Coca-Cola®️ cho ra mắt bộ triết lý thương hiệu cùng chiến lược sáng tạo mới với tên gọi REAL MAGIC™️. 

“Khoảng Cách Không Làm Chúng Ta Cách Xa” (One Coke Away From Each Other) là chiến dịch tiếp thị đầu tiên thuộc triết lý và nền tảng REAL MAGIC™️. Pha trộn giữa thế giới thật và ảo, “Khoảng Cách Không Làm Chúng Ta Cách Xa” là phép ẩn dụ cho niềm tin về việc những gì gắn kết chúng ta tuyệt vời hơn những thứ làm ta chia rẽ, tôn vinh tính nhân văn, kêu gọi sự kết nối. Một chai Coca-Cola mát lạnh để chúng ta gần nhau hơn.

#RealMagic",2021-10-07T09:56:35Z,,8693819,1658.0,,66,30
Coca-Cola,UCosXctaTYxN4YPIvI5Fpcrw,https://www.youtube.com/@Coca-Cola,"Welcome to Coca-Cola's YouTube channel! Our channel is dedicated to the Real Magic that Coca-Cola inspires around the world. Check out our videos for new and original content featuring music, culture, entertainment, sports, and more. Join the fun through magical experiences on stage, on the field, in game, or behind the scenes.

Experience the #RealMagic of Coca-Cola and keep up with with us by subscribing to the channel for the latest updates.

Discover more at https://www.coca-cola.com

",2006-01-01T20:14:52Z,4600000,tmbthye23QY,https://www.youtube.com/watch?v=tmbthye23QY,Khoảng Cách Không Làm Chúng Ta Cách Xa | REAL MAGIC™,"Tháng 9 này, Coca-Cola®️ cho ra mắt bộ triết lý thương hiệu cùng chiến lược sáng tạo mới với tên gọi REAL MAGIC™️. 

“Khoảng Cách Không Làm Chúng Ta Cách Xa” (One Coke Away From Each Other) là chiến dịch tiếp thị đầu tiên thuộc triết lý và nền tảng REAL MAGIC™️. Pha trộn giữa thế giới thật và ảo, “Khoảng Cách Không Làm Chúng Ta Cách Xa” là phép ẩn dụ cho niềm tin về việc những gì gắn kết chúng ta tuyệt vời hơn những thứ làm ta chia rẽ, tôn vinh tính nhân văn, kêu gọi sự kết nối. Một chai Coca-Cola mát lạnh để chúng ta gần nhau hơn.

#RealMagic",2021-10-07T09:56:28Z,,12613965,1005.0,,20,15
Coca-Cola,UCosXctaTYxN4YPIvI5Fpcrw,https://www.youtube.com/@Coca-Cola,"Welcome to Coca-Cola's YouTube channel! Our channel is dedicated to the Real Magic that Coca-Cola inspires around the world. Check out our videos for new and original content featuring music, culture, entertainment, sports, and more. Join the fun through magical experiences on stage, on the field, in game, or behind the scenes.

Experience the #RealMagic of Coca-Cola and keep up with with us by subscribing to the channel for the latest updates.

Discover more at https://www.coca-cola.com

",2006-01-01T20:14:52Z,4600000,wbwJhp-fiVc,https://www.youtube.com/watch?v=wbwJhp-fiVc,貓狗大對決！全新「可口可樂」ZERO SUGAR 難道4最好喝的Coke ®？,"快來快來！貓奴狗奴選邊站～

全新「可口可樂」ZERO SUGAR
究竟是不是史上最好喝的「可口可樂」???

#YES or #NO 到#全台通路試喝之後
務必憑良心做答！(不可以被毛孩給蒙蔽 !!! )
👉http://spr.ly/6055JEp7h

#可口可樂 #zerosugar
#難道4最好喝的Coke #試了就知道",2021-09-22T04:00:32Z,,2320057,3250.0,,8,16
Coca-Cola,UCosXctaTYxN4YPIvI5Fpcrw,https://www.youtube.com/@Coca-Cola,"Welcome to Coca-Cola's YouTube channel! Our channel is dedicated to the Real Magic that Coca-Cola inspires around the world. Check out our videos for new and original content featuring music, culture, entertainment, sports, and more. Join the fun through magical experiences on stage, on the field, in game, or behind the scenes.

Experience the #RealMagic of Coca-Cola and keep up with with us by subscribing to the channel for the latest updates.

Discover more at https://www.coca-cola.com

",2006-01-01T20:14:52Z,4600000,zQtqvFcZ064,https://www.youtube.com/watch?v=zQtqvFcZ064,"Khud ko jagaa, ek thanda lagaa.","A new way to cheer your team this cricket season with Coca-Cola. 
It’s time to Khud ko jagaa, ek #ThandaLagaa !",2021-09-16T12:57:40Z,,17492306,398.0,,71,45
Coca-Cola,UCosXctaTYxN4YPIvI5Fpcrw,https://www.youtube.com/@Coca-Cola,"Welcome to Coca-Cola's YouTube channel! Our channel is dedicated to the Real Magic that Coca-Cola inspires around the world. Check out our videos for new and original content featuring music, culture, entertainment, sports, and more. Join the fun through magical experiences on stage, on the field, in game, or behind the scenes.

Experience the #RealMagic of Coca-Cola and keep up with with us by subscribing to the channel for the latest updates.

Discover more at https://www.coca-cola.com

",2006-01-01T20:14:52Z,4600000,7jPqLoOEhfU,https://www.youtube.com/watch?v=7jPqLoOEhfU,"खुद को जगा, एक ठंडा लगा | Coke ड्रिंक | Coca-Cola","इस क्रिकेट सीजन आपकी टीम को चियर करने का एक नया तरीका Coca-Cola के साथ है। अब टाइम आ गया है, खुद को जगा, एक #ThandaLagaa! इस क्रिकेट सीजन Coke के साथ मचाएं धमाल। अपने कोल्ड ड्रिंक के साथ क्रिकेट के हर पल को एन्ज्वॉय करते हुए इंडिया टीम को चियर अप करें।

#IndianCricketTeam #Coke #Cheers #BestDrink

Facebook: https://www.facebook.com/TheCocaColaCo
Instagram: https://www.instagram.com/TheCocaColaCo/
Twitter: https://twitter.com/CocaColaCo
Website: https://www.coca-colacompany.com/
LinkedIn: https://www.linkedin.com/company/the-coca-cola-company/",2021-09-16T12:57:19Z,"coca-cola ads,coca-cola new ad,coca-cola new ads,coca-cola advertisement,coca-cola advertising campaigns,coca-cola products,coca-cola new products,coca-cola drinks,coca cola soft drink brand,coca cola soft drinks list,coca-cola youtube,coca-cola commercial,soft drink advertisement ideas,soft drink ads",2779675,152.0,,7,15
Coca-Cola,UCosXctaTYxN4YPIvI5Fpcrw,https://www.youtube.com/@Coca-Cola,"Welcome to Coca-Cola's YouTube channel! Our channel is dedicated to the Real Magic that Coca-Cola inspires around the world. Check out our videos for new and original content featuring music, culture, entertainment, sports, and more. Join the fun through magical experiences on stage, on the field, in game, or behind the scenes.

Experience the #RealMagic of Coca-Cola and keep up with with us by subscribing to the channel for the latest updates.

Discover more at https://www.coca-cola.com

",2006-01-01T20:14:52Z,4600000,Foe0CTxsAoQ,https://www.youtube.com/watch?v=Foe0CTxsAoQ,Tienda Coke | Coca-Cola,"Descubre toda la variedad de productos que podes comprar.

Por favor, siga nuestras cuentas de redes sociales:

Facebook: https://www.facebook.com/TheCocaColaCo
Instagram: https://www.instagram.com/TheCocaColaCo/
Twitter: https://twitter.com/CocaColaCo
Website: https://www.coca-colacompany.com/
LinkedIn: https://www.linkedin.com/company/the-coca-cola-company/",2021-09-10T21:25:54Z,"anuncios de coca-cola,nuevo anuncio de coca-cola,nuevos anuncios de coca-cola,anuncio de coca-cola,campañas publicitarias de coca-cola,productos de coca-cola,nuevos productos de coca-cola,bebidas de coca-cola,marca de refrescos coca cola,lista de refrescos coca cola,coca-cola youtube,comercial de coca-cola,ideas de publicidad de refrescos,anuncios de refrescos,#TiendaCocaCola,#CocaCola,#Coke",4160151,1542.0,,54,21
Coca-Cola,UCosXctaTYxN4YPIvI5Fpcrw,https://www.youtube.com/@Coca-Cola,"Welcome to Coca-Cola's YouTube channel! Our channel is dedicated to the Real Magic that Coca-Cola inspires around the world. Check out our videos for new and original content featuring music, culture, entertainment, sports, and more. Join the fun through magical experiences on stage, on the field, in game, or behind the scenes.

Experience the #RealMagic of Coca-Cola and keep up with with us by subscribing to the channel for the latest updates.

Discover more at https://www.coca-cola.com

",2006-01-01T20:14:52Z,4600000,ltYbj6vZlF8,https://www.youtube.com/watch?v=ltYbj6vZlF8,¿Quieres ganar una PS5?,Busca los códigos bajo las tapas doradas y envía un Whatsapp al 78889933 con tus datos.,2021-09-08T14:27:25Z,,2583806,94.0,,18,11
Coca-Cola,UCosXctaTYxN4YPIvI5Fpcrw,https://www.youtube.com/@Coca-Cola,"Welcome to Coca-Cola's YouTube channel! Our channel is dedicated to the Real Magic that Coca-Cola inspires around the world. Check out our videos for new and original content featuring music, culture, entertainment, sports, and more. Join the fun through magical experiences on stage, on the field, in game, or behind the scenes.

Experience the #RealMagic of Coca-Cola and keep up with with us by subscribing to the channel for the latest updates.

Discover more at https://www.coca-cola.com

",2006-01-01T20:14:52Z,4600000,IUHXvHyhi_k,https://www.youtube.com/watch?v=IUHXvHyhi_k,Coca-Cola «Лимон и Лайм»,🍋Два самых бодрящих компонента -  «лимон и лайм» смешались в дуэте для неповторимого заряда свежести и вкуса в новой Coca-Cola «Лимон и Лайм».,2021-08-09T15:38:05Z,,2441744,139.0,,13,10
Coca-Cola,UCosXctaTYxN4YPIvI5Fpcrw,https://www.youtube.com/@Coca-Cola,"Welcome to Coca-Cola's YouTube channel! Our channel is dedicated to the Real Magic that Coca-Cola inspires around the world. Check out our videos for new and original content featuring music, culture, entertainment, sports, and more. Join the fun through magical experiences on stage, on the field, in game, or behind the scenes.

Experience the #RealMagic of Coca-Cola and keep up with with us by subscribing to the channel for the latest updates.

Discover more at https://www.coca-cola.com

",2006-01-01T20:14:52Z,4600000,jes8GruxOVs,https://www.youtube.com/watch?v=jes8GruxOVs,New Coke Zero Sugar! Best Coke Ever?,Would you cry for #NewCokeZeroSugar with improved taste? #BestCokeEver ? #Tryitfirst #CocaColaSG,2021-08-05T05:08:07Z,,2729646,2252.0,,32,15
Coca-Cola,UCosXctaTYxN4YPIvI5Fpcrw,https://www.youtube.com/@Coca-Cola,"Welcome to Coca-Cola's YouTube channel! Our channel is dedicated to the Real Magic that Coca-Cola inspires around the world. Check out our videos for new and original content featuring music, culture, entertainment, sports, and more. Join the fun through magical experiences on stage, on the field, in game, or behind the scenes.

Experience the #RealMagic of Coca-Cola and keep up with with us by subscribing to the channel for the latest updates.

Discover more at https://www.coca-cola.com

",2006-01-01T20:14:52Z,4600000,aN3el5g3760,https://www.youtube.com/watch?v=aN3el5g3760,New Coke Zero Sugar with an improved taste! | #NewCokeZeroSugar | Coca-Cola,"Whoever you are, wherever you are, come on and try the #NewCokeZeroSugar with improved taste. Possibly the best Coke ever? Try it first ad you tell us!

#RealMagic | Coke Zero Sugar | Coca-Cola

Facebook: https://www.facebook.com/TheCocaColaCo
Instagram: https://www.instagram.com/TheCocaColaCo/
Twitter: https://twitter.com/CocaColaCo
Website: https://www.coca-colacompany.com/
LinkedIn: https://www.linkedin.com/company/the-coca-cola-company/",2021-08-05T05:07:47Z,"NewCokeZeroSugar,BestCokeEver,Tryitfirst,CocaColaSG,coke,CokeZeroSugar",3735176,345.0,,45,15
Coca-Cola,UCosXctaTYxN4YPIvI5Fpcrw,https://www.youtube.com/@Coca-Cola,"Welcome to Coca-Cola's YouTube channel! Our channel is dedicated to the Real Magic that Coca-Cola inspires around the world. Check out our videos for new and original content featuring music, culture, entertainment, sports, and more. Join the fun through magical experiences on stage, on the field, in game, or behind the scenes.

Experience the #RealMagic of Coca-Cola and keep up with with us by subscribing to the channel for the latest updates.

Discover more at https://www.coca-cola.com

",2006-01-01T20:14:52Z,4600000,SPllhFA7nTg,https://www.youtube.com/watch?v=SPllhFA7nTg,Coca-Cola | Cùng nhau ăn càng ngon,"Bữa ăn luôn có người trông ngóng, luôn có bàn tay mẹ chăm chút nâng niu. Bữa cơm nhà luôn đậm vị thương yêu. 

Tận hưởng bữa cơm nhà với chai mới 850ml, giá chỉ 12.000 đồng.

#CocaCola #CungNhauAnCangNgon",2021-07-23T04:33:44Z,,18894304,89.0,,1,15
Coca-Cola,UCosXctaTYxN4YPIvI5Fpcrw,https://www.youtube.com/@Coca-Cola,"Welcome to Coca-Cola's YouTube channel! Our channel is dedicated to the Real Magic that Coca-Cola inspires around the world. Check out our videos for new and original content featuring music, culture, entertainment, sports, and more. Join the fun through magical experiences on stage, on the field, in game, or behind the scenes.

Experience the #RealMagic of Coca-Cola and keep up with with us by subscribing to the channel for the latest updates.

Discover more at https://www.coca-cola.com

",2006-01-01T20:14:52Z,4600000,VqohPHBeK84,https://www.youtube.com/watch?v=VqohPHBeK84,Coca-Cola | Bừng giai điệu hứng khởi (Store),"Thổi bừng hứng khởi với một lon Coca-Cola mát lạnh, sảng khoái cùng một giai điệu bắt tai mà bạn yêu thích để thoát khỏi buổi chiều lờ đờ uể oải ngay nhé! 

#CocaCola #BungGiaiDieuHungKhoi",2021-06-11T03:58:56Z,,2457557,75.0,,9,15
Coca-Cola,UCosXctaTYxN4YPIvI5Fpcrw,https://www.youtube.com/@Coca-Cola,"Welcome to Coca-Cola's YouTube channel! Our channel is dedicated to the Real Magic that Coca-Cola inspires around the world. Check out our videos for new and original content featuring music, culture, entertainment, sports, and more. Join the fun through magical experiences on stage, on the field, in game, or behind the scenes.

Experience the #RealMagic of Coca-Cola and keep up with with us by subscribing to the channel for the latest updates.

Discover more at https://www.coca-cola.com

",2006-01-01T20:14:52Z,4600000,C9tVrL9ER8Q,https://www.youtube.com/watch?v=C9tVrL9ER8Q,Coca-Cola | Bừng giai điệu hứng khởi (Office),"Thổi bừng hứng khởi với một lon Coca-Cola mát lạnh, sảng khoái cùng một giai điệu bắt tai mà bạn yêu thích để thoát khỏi buổi chiều lờ đờ uể oải ngay nhé! 

#CocaCola #BungGiaiDieuHungKhoi",2021-06-11T03:55:57Z,,2539702,87.0,,8,15
Coca-Cola,UCosXctaTYxN4YPIvI5Fpcrw,https://www.youtube.com/@Coca-Cola,"Welcome to Coca-Cola's YouTube channel! Our channel is dedicated to the Real Magic that Coca-Cola inspires around the world. Check out our videos for new and original content featuring music, culture, entertainment, sports, and more. Join the fun through magical experiences on stage, on the field, in game, or behind the scenes.

Experience the #RealMagic of Coca-Cola and keep up with with us by subscribing to the channel for the latest updates.

Discover more at https://www.coca-cola.com

",2006-01-01T20:14:52Z,4600000,-LWUEXBUrIY,https://www.youtube.com/watch?v=-LWUEXBUrIY,Coca-Cola tá ON,"Seu streaming de game com a galera fica muito melhor com uma Coca-Cola gelada. #AbertosProMelhor

#PraTodosVerem: Vemos uma menina escolhendo sua personagem do videogame, seu amigo aparece com duas garrafas de Coca-Cola nas mãos e ela escolhe a sua. Em seguida, vemos eles curtindo juntos o game.",2021-06-11T03:07:49Z,,7876948,39.0,,0,15
Coca-Cola,UCosXctaTYxN4YPIvI5Fpcrw,https://www.youtube.com/@Coca-Cola,"Welcome to Coca-Cola's YouTube channel! Our channel is dedicated to the Real Magic that Coca-Cola inspires around the world. Check out our videos for new and original content featuring music, culture, entertainment, sports, and more. Join the fun through magical experiences on stage, on the field, in game, or behind the scenes.

Experience the #RealMagic of Coca-Cola and keep up with with us by subscribing to the channel for the latest updates.

Discover more at https://www.coca-cola.com

",2006-01-01T20:14:52Z,4600000,fq2f-5MDQ_k,https://www.youtube.com/watch?v=fq2f-5MDQ_k,Coca-Cola | Cinema em Casa,"Com Coca-Cola, maratonar suas séries e curtir um filminho fica ainda melhor #AbertosProMelhor

#PraTodosVerem: Vemos duas amigas no sofá da sala curtindo séries na TV. Uma delas joga a tampinha de Coca-Cola para decidir, no cara ou coroa, se continuam assistindo. Ao final, elas continuam e brindam com Coca-Cola.",2021-06-11T02:43:25Z,,12708038,29.0,,0,15
Coca-Cola,UCosXctaTYxN4YPIvI5Fpcrw,https://www.youtube.com/@Coca-Cola,"Welcome to Coca-Cola's YouTube channel! Our channel is dedicated to the Real Magic that Coca-Cola inspires around the world. Check out our videos for new and original content featuring music, culture, entertainment, sports, and more. Join the fun through magical experiences on stage, on the field, in game, or behind the scenes.

Experience the #RealMagic of Coca-Cola and keep up with with us by subscribing to the channel for the latest updates.

Discover more at https://www.coca-cola.com

",2006-01-01T20:14:52Z,4600000,PAgu5njCKPQ,https://www.youtube.com/watch?v=PAgu5njCKPQ,Coca-Cola | Para todo filme,"Não importa o título, se tem Coca-Cola e boa companhia o filme é sempre um sucesso. #AbertosProMelhor

#PraTodosVerem: Um casal abraçado no sofá escolhe qual filme assistir. Eles passam por vários gêneros: terror para quando a Coca-Cola está acabando, romance para quando eles pegam mais duas garrafas e bebem abraçados no sofá.",2021-06-11T01:03:29Z,,3531118,38.0,,0,15
Coca-Cola,UCosXctaTYxN4YPIvI5Fpcrw,https://www.youtube.com/@Coca-Cola,"Welcome to Coca-Cola's YouTube channel! Our channel is dedicated to the Real Magic that Coca-Cola inspires around the world. Check out our videos for new and original content featuring music, culture, entertainment, sports, and more. Join the fun through magical experiences on stage, on the field, in game, or behind the scenes.

Experience the #RealMagic of Coca-Cola and keep up with with us by subscribing to the channel for the latest updates.

Discover more at https://www.coca-cola.com

",2006-01-01T20:14:52Z,4600000,UB1xZ3E9qQw,https://www.youtube.com/watch?v=UB1xZ3E9qQw,Coca-Cola | Player 1 x Player 2,"Pode ser cooperativo ou x1, se tem Coca-Cola o game fica ainda melhor. #AbertosProMelhor

#PraTodosVerem: Dois amigos jogam vídeo game online quando a internet de um deles caí. Para o jogo não acabar, a amiga vai até o amigo levando seu controle e uma Coca-Cola gelada. Os dois bebem enquanto jogam e comemoram.",2021-06-10T20:39:43Z,,11560210,49.0,,2,15
Coca-Cola,UCosXctaTYxN4YPIvI5Fpcrw,https://www.youtube.com/@Coca-Cola,"Welcome to Coca-Cola's YouTube channel! Our channel is dedicated to the Real Magic that Coca-Cola inspires around the world. Check out our videos for new and original content featuring music, culture, entertainment, sports, and more. Join the fun through magical experiences on stage, on the field, in game, or behind the scenes.

Experience the #RealMagic of Coca-Cola and keep up with with us by subscribing to the channel for the latest updates.

Discover more at https://www.coca-cola.com

",2006-01-01T20:14:52Z,4600000,LcQZ4qpUnBE,https://www.youtube.com/watch?v=LcQZ4qpUnBE,Refresca el sabor de cada gol,"Abrámonos a que cada partido, cada gol y cada encuentro tengan el sabor único de compartir juntos.
Disfruta y celebra con Coca-Cola Sin Azúcar. #JuntosParaAlgoMejor.",2021-06-04T00:29:58Z,,4833976,473.0,,85,19
Coca-Cola,UCosXctaTYxN4YPIvI5Fpcrw,https://www.youtube.com/@Coca-Cola,"Welcome to Coca-Cola's YouTube channel! Our channel is dedicated to the Real Magic that Coca-Cola inspires around the world. Check out our videos for new and original content featuring music, culture, entertainment, sports, and more. Join the fun through magical experiences on stage, on the field, in game, or behind the scenes.

Experience the #RealMagic of Coca-Cola and keep up with with us by subscribing to the channel for the latest updates.

Discover more at https://www.coca-cola.com

",2006-01-01T20:14:52Z,4600000,IZ0V267GV_w,https://www.youtube.com/watch?v=IZ0V267GV_w,Vuelve el sabor especial del fútbol,El sabor de volver a ponerte la camiseta va muy bien con una Coca-Cola #JuntosParaAlgoMejor,2021-05-27T18:26:11Z,,2870824,56.0,,7,25
Coca-Cola,UCosXctaTYxN4YPIvI5Fpcrw,https://www.youtube.com/@Coca-Cola,"Welcome to Coca-Cola's YouTube channel! Our channel is dedicated to the Real Magic that Coca-Cola inspires around the world. Check out our videos for new and original content featuring music, culture, entertainment, sports, and more. Join the fun through magical experiences on stage, on the field, in game, or behind the scenes.

Experience the #RealMagic of Coca-Cola and keep up with with us by subscribing to the channel for the latest updates.

Discover more at https://www.coca-cola.com

",2006-01-01T20:14:52Z,4600000,2Y_ZDTYxYj0,https://www.youtube.com/watch?v=2Y_ZDTYxYj0,Coca-Cola sin azúcar,"Si no probaste la nueva Coca-Cola sin azúcar, salí a buscar más antes que se extinga de las góndolas y contanos qué te pareció #LaMejorCocaColaDeTodas #SI #NO",2021-05-27T15:13:11Z,,2951217,212.0,,21,15
